Node Index,Latitude,Longitude,0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,1.05,1.15,1.25,1.35,1.45,1.55,1.65,1.75,1.85,1.95,2.05,2.15,2.25,2.35,2.45,2.55,2.65,2.75,2.85,2.95,3.05,3.15,3.25,3.35,3.45,3.55,3.65,3.75,3.85,3.95,4.05,4.15,4.25,4.35,4.45,4.55,4.65,4.75,4.85,4.95,5.05,5.15,5.25,5.35,5.45,5.55,5.65,5.75,5.85,5.95,6.05,6.15,6.25,6.35,6.45,6.55,6.65,6.75,6.85,6.95,7.05,7.15,7.25,7.35,7.45,7.55,7.65,7.75,7.85,7.95,8.05,8.15,8.25,8.35,8.45,8.55,8.65,8.75,8.85,8.95
20,31.7,-117.0,10.8675,8.63234,6.85691,5.44664,4.32642,3.4366,2.72979,2.16835,1.72238,1.36813,1.08675,0.863234,0.685691,0.544664,0.432642,0.34366,0.272979,0.216835,0.172238,0.136813,0.108675,0.0863234,0.0685691,0.0544664,0.0432642,0.034366,0.0272979,0.0216835,0.0172238,0.0136813,0.0108675,0.00863234,0.00685691,0.00544664,0.00432642,0.0034366,0.00272979,0.00216835,0.00172238,0.00136813,0.00108675,8.63234E-4,6.85691E-4,5.44664E-4,4.32642E-4,3.4366E-4,2.72979E-4,2.16835E-4,1.72238E-4,1.36813E-4,1.08675E-4,8.63234E-5,6.85691E-5,5.44664E-5,4.32642E-5,3.4366E-5,2.72979E-5,2.16835E-5,1.72238E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,31.7,-116.9,17.7016,14.0609,11.169,8.87184,7.04715,5.59775,4.44645,3.53194,2.80552,2.2285,1.77016,1.40609,1.1169,0.887184,0.704715,0.559775,0.444645,0.353194,0.280552,0.22285,0.177016,0.140609,0.11169,0.0887184,0.0704715,0.0559775,0.0444645,0.0353194,0.0280552,0.022285,0.0177016,0.0140609,0.011169,0.00887184,0.00704715,0.00559775,0.00444645,0.00353194,0.00280552,0.0022285,0.00177016,0.00140609,0.0011169,8.87184E-4,7.04715E-4,5.59775E-4,4.44645E-4,3.53194E-4,2.80552E-4,2.2285E-4,1.77016E-4,1.40609E-4,1.1169E-4,8.87184E-5,7.04715E-5,5.59775E-5,4.44645E-5,3.53194E-5,2.80552E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,31.7,-116.8,18.8461,14.97,11.8911,9.44544,7.50278,5.95967,4.73394,3.7603,2.98691,2.37259,1.88461,1.497,1.18911,0.944544,0.750278,0.595967,0.473394,0.37603,0.298691,0.237259,0.188461,0.1497,0.118911,0.0944544,0.0750278,0.0595967,0.0473394,0.037603,0.0298691,0.0237259,0.0188461,0.01497,0.0118911,0.00944544,0.00750278,0.00595967,0.00473394,0.0037603,0.00298691,0.00237259,0.00188461,0.001497,0.00118911,9.44544E-4,7.50278E-4,5.95967E-4,4.73394E-4,3.7603E-4,2.98691E-4,2.37259E-4,1.88461E-4,1.497E-4,1.18911E-4,9.44544E-5,7.50278E-5,5.95967E-5,4.73394E-5,3.7603E-5,2.98691E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,31.7,-116.7,17.5216,13.9179,11.0554,8.78158,6.97546,5.5408,4.40122,3.49601,2.77698,2.20583,1.75216,1.39179,1.10554,0.878158,0.697546,0.55408,0.440122,0.349601,0.277698,0.220583,0.175216,0.139179,0.110554,0.0878158,0.0697546,0.055408,0.0440122,0.0349601,0.0277698,0.0220583,0.0175216,0.0139179,0.0110554,0.00878158,0.00697546,0.0055408,0.00440122,0.00349601,0.00277698,0.00220583,0.00175216,0.00139179,0.00110554,8.78158E-4,6.97546E-4,5.5408E-4,4.40122E-4,3.49601E-4,2.77698E-4,2.20583E-4,1.75216E-4,1.39179E-4,1.10554E-4,8.78158E-5,6.97546E-5,5.5408E-5,4.40122E-5,3.49601E-5,2.77698E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,31.7,-116.6,4.87265,3.87048,3.07443,2.44211,1.93984,1.54087,1.22395,0.972221,0.772263,0.61343,0.487265,0.387048,0.307443,0.244211,0.193984,0.154087,0.122395,0.0972221,0.0772263,0.061343,0.0487265,0.0387048,0.0307443,0.0244211,0.0193984,0.0154087,0.0122395,0.00972221,0.00772263,0.0061343,0.00487265,0.00387048,0.00307443,0.00244211,0.00193984,0.00154087,0.00122395,9.72221E-4,7.72263E-4,6.1343E-4,4.87265E-4,3.87048E-4,3.07443E-4,2.44211E-4,1.93984E-4,1.54087E-4,1.22395E-4,9.72221E-5,7.72263E-5,6.1343E-5,4.87265E-5,3.87048E-5,3.07443E-5,2.44211E-5,1.93984E-5,1.54087E-5,1.22395E-5,9.72221E-6,7.72263E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,31.7,-116.5,1.16046,0.921786,0.732201,0.581608,0.461988,0.36697,0.291494,0.231542,0.183921,0.146093,0.116046,0.0921786,0.0732201,0.0581608,0.0461988,0.036697,0.0291494,0.0231542,0.0183921,0.0146093,0.0116046,0.00921786,0.00732201,0.00581608,0.00461988,0.0036697,0.00291494,0.00231542,0.00183921,0.00146093,0.00116046,9.21786E-4,7.32201E-4,5.81608E-4,4.61988E-4,3.6697E-4,2.91494E-4,2.31542E-4,1.83921E-4,1.46093E-4,1.16046E-4,9.21786E-5,7.32201E-5,5.81608E-5,4.61988E-5,3.6697E-5,2.91494E-5,2.31542E-5,1.83921E-5,1.46093E-5,1.16046E-5,9.21786E-6,7.32201E-6,5.81608E-6,4.61988E-6,3.6697E-6,2.91494E-6,2.31542E-6,1.83921E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,31.7,-116.4,0.362894,0.288257,0.22897,0.181878,0.144471,0.114757,0.0911548,0.0724068,0.0575148,0.0456856,0.0362894,0.0288257,0.022897,0.0181878,0.0144471,0.0114757,0.00911548,0.00724068,0.00575148,0.00456856,0.00362894,0.00288257,0.0022897,0.00181878,0.00144471,0.00114757,9.11548E-4,7.24068E-4,5.75148E-4,4.56856E-4,3.62894E-4,2.88257E-4,2.2897E-4,1.81878E-4,1.44471E-4,1.14757E-4,9.11548E-5,7.24068E-5,5.75148E-5,4.56856E-5,3.62894E-5,2.88257E-5,2.2897E-5,1.81878E-5,1.44471E-5,1.14757E-5,9.11548E-6,7.24068E-6,5.75148E-6,4.56856E-6,3.62894E-6,2.88257E-6,2.2897E-6,1.81878E-6,1.44471E-6,1.14757E-6,9.11548E-7,7.24068E-7,5.75148E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,31.8,-117.1,9.54612,7.58275,6.02319,4.78439,3.80038,3.01875,2.39788,1.9047,1.51296,1.20179,0.954612,0.758275,0.602319,0.478439,0.380038,0.301875,0.239788,0.19047,0.151296,0.120179,0.0954612,0.0758275,0.0602319,0.0478439,0.0380038,0.0301875,0.0239788,0.019047,0.0151296,0.0120179,0.00954612,0.00758275,0.00602319,0.00478439,0.00380038,0.00301875,0.00239788,0.0019047,0.00151296,0.00120179,9.54612E-4,7.58275E-4,6.02319E-4,4.78439E-4,3.80038E-4,3.01875E-4,2.39788E-4,1.9047E-4,1.51296E-4,1.20179E-4,9.54612E-5,7.58275E-5,6.02319E-5,4.78439E-5,3.80038E-5,3.01875E-5,2.39788E-5,1.9047E-5,1.51296E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,31.8,-117.0,15.406,12.2374,9.72054,7.7213,6.13324,4.87181,3.86982,3.0739,2.44169,1.9395,1.5406,1.22374,0.972054,0.77213,0.613324,0.487181,0.386982,0.30739,0.244169,0.19395,0.15406,0.122374,0.0972054,0.077213,0.0613324,0.0487181,0.0386982,0.030739,0.0244169,0.019395,0.015406,0.0122374,0.00972054,0.0077213,0.00613324,0.00487181,0.00386982,0.0030739,0.00244169,0.0019395,0.0015406,0.00122374,9.72054E-4,7.7213E-4,6.13324E-4,4.87181E-4,3.86982E-4,3.0739E-4,2.44169E-4,1.9395E-4,1.5406E-4,1.22374E-4,9.72054E-5,7.7213E-5,6.13324E-5,4.87181E-5,3.86982E-5,3.0739E-5,2.44169E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,31.8,-116.9,17.1118,13.5924,10.7968,8.57623,6.81234,5.41123,4.2983,3.41426,2.71204,2.15425,1.71118,1.35924,1.07968,0.857623,0.681234,0.541123,0.42983,0.341426,0.271204,0.215425,0.171118,0.135924,0.107968,0.0857623,0.0681234,0.0541123,0.042983,0.0341426,0.0271204,0.0215425,0.0171118,0.0135924,0.0107968,0.00857623,0.00681234,0.00541123,0.0042983,0.00341426,0.00271204,0.00215425,0.00171118,0.00135924,0.00107968,8.57623E-4,6.81234E-4,5.41123E-4,4.2983E-4,3.41426E-4,2.71204E-4,2.15425E-4,1.71118E-4,1.35924E-4,1.07968E-4,8.57623E-5,6.81234E-5,5.41123E-5,4.2983E-5,3.41426E-5,2.71204E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,31.8,-116.8,12.9777,10.3086,8.18839,6.50427,5.16652,4.10392,3.25986,2.5894,2.05683,1.6338,1.29777,1.03086,0.818839,0.650427,0.516652,0.410392,0.325986,0.25894,0.205683,0.16338,0.129777,0.103086,0.0818839,0.0650427,0.0516652,0.0410392,0.0325986,0.025894,0.0205683,0.016338,0.0129777,0.0103086,0.00818839,0.00650427,0.00516652,0.00410392,0.00325986,0.0025894,0.00205683,0.0016338,0.00129777,0.00103086,8.18839E-4,6.50427E-4,5.16652E-4,4.10392E-4,3.25986E-4,2.5894E-4,2.05683E-4,1.6338E-4,1.29777E-4,1.03086E-4,8.18839E-5,6.50427E-5,5.16652E-5,4.10392E-5,3.25986E-5,2.5894E-5,2.05683E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,31.8,-116.7,1.91386,1.52024,1.20757,0.959204,0.761923,0.605217,0.480741,0.381866,0.303327,0.240941,0.191386,0.152024,0.120757,0.0959204,0.0761923,0.0605217,0.0480741,0.0381866,0.0303327,0.0240941,0.0191386,0.0152024,0.0120757,0.00959204,0.00761923,0.00605217,0.00480741,0.00381866,0.00303327,0.00240941,0.00191386,0.00152024,0.00120757,9.59204E-4,7.61923E-4,6.05217E-4,4.80741E-4,3.81866E-4,3.03327E-4,2.40941E-4,1.91386E-4,1.52024E-4,1.20757E-4,9.59204E-5,7.61923E-5,6.05217E-5,4.80741E-5,3.81866E-5,3.03327E-5,2.40941E-5,1.91386E-5,1.52024E-5,1.20757E-5,9.59204E-6,7.61923E-6,6.05217E-6,4.80741E-6,3.81866E-6,3.03327E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,31.9,-117.5,0.808809,0.64246,0.510324,0.405365,0.321993,0.255768,0.203164,0.161379,0.128188,0.101823,0.0808809,0.064246,0.0510324,0.0405365,0.0321993,0.0255768,0.0203164,0.0161379,0.0128188,0.0101823,0.00808809,0.0064246,0.00510324,0.00405365,0.00321993,0.00255768,0.00203164,0.00161379,0.00128188,0.00101823,8.08809E-4,6.4246E-4,5.10324E-4,4.05365E-4,3.21993E-4,2.55768E-4,2.03164E-4,1.61379E-4,1.28188E-4,1.01823E-4,8.08809E-5,6.4246E-5,5.10324E-5,4.05365E-5,3.21993E-5,2.55768E-5,2.03164E-5,1.61379E-5,1.28188E-5,1.01823E-5,8.08809E-6,6.4246E-6,5.10324E-6,4.05365E-6,3.21993E-6,2.55768E-6,2.03164E-6,1.61379E-6,1.28188E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,31.9,-117.4,0.0365606,0.0290411,0.0230682,0.0183237,0.014555,0.0115615,0.00918361,0.0072948,0.00579447,0.00460271,0.00365606,0.00290411,0.00230682,0.00183237,0.0014555,0.00115615,9.18361E-4,7.2948E-4,5.79447E-4,4.60271E-4,3.65606E-4,2.90411E-4,2.30682E-4,1.83237E-4,1.4555E-4,1.15615E-4,9.18361E-5,7.2948E-5,5.79447E-5,4.60271E-5,3.65606E-5,2.90411E-5,2.30682E-5,1.83237E-5,1.4555E-5,1.15615E-5,9.18361E-6,7.2948E-6,5.79447E-6,4.60271E-6,3.65606E-6,2.90411E-6,2.30682E-6,1.83237E-6,1.4555E-6,1.15615E-6,9.18361E-7,7.2948E-7,5.79447E-7,4.60271E-7,3.65606E-7,2.90411E-7,2.30682E-7,1.83237E-7,1.4555E-7,1.15615E-7,9.18361E-8,7.2948E-8,5.79447E-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,31.9,-117.2,2.44723,1.9439,1.5441,1.22652,0.97426,0.773882,0.614716,0.488287,0.38786,0.308088,0.244723,0.19439,0.15441,0.122652,0.097426,0.0773882,0.0614716,0.0488287,0.038786,0.0308088,0.0244723,0.019439,0.015441,0.0122652,0.0097426,0.00773882,0.00614716,0.00488287,0.0038786,0.00308088,0.00244723,0.0019439,0.0015441,0.00122652,9.7426E-4,7.73882E-4,6.14716E-4,4.88287E-4,3.8786E-4,3.08088E-4,2.44723E-4,1.9439E-4,1.5441E-4,1.22652E-4,9.7426E-5,7.73882E-5,6.14716E-5,4.88287E-5,3.8786E-5,3.08088E-5,2.44723E-5,1.9439E-5,1.5441E-5,1.22652E-5,9.7426E-6,7.73882E-6,6.14716E-6,4.88287E-6,3.8786E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,31.9,-117.1,11.3446,9.01137,7.15799,5.68579,4.51638,3.58749,2.84965,2.26355,1.798,1.42821,1.13446,0.901137,0.715799,0.568579,0.451638,0.358749,0.284965,0.226355,0.1798,0.142821,0.113446,0.0901137,0.0715799,0.0568579,0.0451638,0.0358749,0.0284965,0.0226355,0.01798,0.0142821,0.0113446,0.00901137,0.00715799,0.00568579,0.00451638,0.00358749,0.00284965,0.00226355,0.001798,0.00142821,0.00113446,9.01137E-4,7.15799E-4,5.68579E-4,4.51638E-4,3.58749E-4,2.84965E-4,2.26355E-4,1.798E-4,1.42821E-4,1.13446E-4,9.01137E-5,7.15799E-5,5.68579E-5,4.51638E-5,3.58749E-5,2.84965E-5,2.26355E-5,1.798E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
